x, n0
426, 79
427, 81
428, 84
429, 82
430, 84
431, 87
432, 54
433, 55
434, 56
435, 57
436, 58
437, 59
438, 60
439, 61
440, 63
441, 73
442, 73
443, 75
444, 75
445, 76
446, 78
447, 78
448, 80
449, 82
450, 82
451, 84
452, 94
453, 85
454, 87
455, 97
456, 89
457, 91
458, 101
459, 96
460, 103
461, 113
462, 99
463, 106
464, 117
465, 103
466, 110
467, 120
468, 112
469, 122
470, 131
471, 115
472, 126
473, 133
474, 119
475, 129
476, 139
477, 131
478, 140
479, 148
480, 135
481, 142
482, 152
483, 138
484, 148
485, 158
486, 60
487, 60
488, 61
489, 61
490, 61
491, 62
492, 61
493, 61
494, 62
495, 61
496, 62
497, 63
498, 62
499, 63
500, 64
501, 62
502, 63
503, 64
504, 63
505, 64
506, 65
507, 66
508, 67
509, 68
510, 69
511, 70
512, 72
513, 64
514, 64
515, 65
516, 64
517, 64
518, 65
519, 64
520, 65
521, 66
522, 65
523, 66
524, 67
525, 65
526, 66
527, 67
528, 66
529, 67
530, 68
531, 78
532, 79
533, 80
534, 81
535, 82
536, 84
537, 85
538, 85
539, 87
540, 67
541, 67
542, 68
543, 67
544, 68
545, 69
546, 68
547, 69
548, 70
549, 68
550, 69
551, 70
552, 69
553, 70
554, 71
555, 72
556, 73
557, 74
558, 84
559, 85
560, 87
561, 88
562, 88
563, 90
564, 90
565, 91
566, 93
567, 70
568, 71
569, 72
570, 71
571, 72
572, 73
573, 71
574, 72
575, 73
576, 72
577, 73
578, 74
579, 75
580, 76
581, 77
582, 78
583, 79
584, 81
585, 91
586, 91
587, 93
588, 93
589, 94
590, 96
591, 96
592, 98
593, 100
594, 74
595, 75
596, 76
597, 74
598, 75
599, 76
600, 75
601, 76
602, 77
603, 87
604, 88
605, 89
606, 90
607, 91
608, 93
609, 94
610, 94
611, 96
612, 97
613, 98
614, 102
615, 100
616, 102
617, 106
618, 103
619, 105
620, 108
621, 77
622, 78
623, 79
624, 78
625, 79
626, 80
627, 81
628, 82
629, 83
630, 93
631, 94
632, 96
633, 97
634, 97
635, 99
636, 99
637, 100
638, 102
639, 103
640, 105
641, 109
642, 106
643, 108
644, 111
645, 109
646, 111
647, 114
648, 81
649, 82
650, 83
651, 84
652, 85
653, 86
654, 87
655, 88
656, 90
657, 100
658, 100
659, 102
660, 102
661, 103
662, 105
663, 105
664, 107
665, 109
666, 109
667, 111
668, 121
669, 112
670, 114
671, 124
672, 116
673, 118
674, 128
675, 123
676, 130
677, 140
678, 126
679, 133
680, 144
681, 130
682, 137
683, 147
684, 139
685, 149
686, 158
687, 142
688, 153
689, 160
690, 146
691, 156
692, 166
693, 158
694, 167
695, 175
696, 162
697, 169
698, 179
699, 165
700, 175
701, 185
702, 153
703, 160
704, 171
705, 157
706, 164
707, 174
708, 166
709, 176
710, 185
711, 169
712, 180
713, 187
714, 173
715, 183
716, 193
717, 185
718, 194
719, -1
720, 189
721, 196
722, -1
723, 192
724, -1
725, -1
726, -1
727, -1
728, -1
729, 91
730, 91
731, 92
732, 91
733, 91
734, 92
735, 91
736, 92
737, 93
738, 92
739, 93
740, 94
741, 92
742, 93
743, 94
744, 93
745, 94
746, 95
747, 105
748, 106
749, 107
750, 108
751, 109
752, 111
753, 112
754, 112
755, 114
756, 94
757, 94
758, 95
759, 94
760, 95
761, 96
762, 95
763, 96
764, 97
765, 95
766, 96
767, 97
768, 96
769, 97
770, 98
771, 99
772, 100
773, 101
774, 111
775, 112
776, 114
777, 115
778, 115
779, 117
780, 117
781, 118
782, 120
783, 97
784, 98
785, 99
786, 98
787, 99
788, 100
789, 98
790, 99
791, 100
792, 99
793, 100
794, 101
795, 102
796, 103
797, 104
798, 105
799, 106
800, 108
801, 118
802, 118
803, 120
804, 120
805, 121
806, 123
807, 123
808, 125
809, 127
810, 101
811, 102
812, 103
813, 101
814, 102
815, 103
816, 102
817, 103
818, 104
819, 114
820, 115
821, 116
822, 117
823, 118
824, 120
825, 121
826, 121
827, 123
828, 124
829, 125
830, 129
831, 127
832, 129
833, 133
834, 130
835, 132
836, 135
837, 104
838, 105
839, 106
840, 105
841, 106
842, 107
843, 108
844, 109
845, 110
846, 120
847, 121
848, 123
849, 124
850, 124
851, 126
852, 126
853, 127
854, 129
855, 130
856, 132
857, 136
858, 133
859, 135
860, 138
861, 136
862, 138
863, 141
864, 108
865, 109
866, 110
867, 111
868, 112
869, 113
870, 114
871, 115
872, 117
873, 127
874, 127
875, 129
876, 129
877, 130
878, 132
879, 132
880, 134
881, 136
882, 136
883, 138
884, 148
885, 139
886, 141
887, 151
888, 143
889, 145
890, 155
891, -1
892, -1
893, -1
894, -1
895, -1
896, -1
897, -1
898, -1
899, -1
900, -1
901, -1
902, -1
903, -1
904, -1
905, -1
906, -1
907, -1
908, -1
909, -1
910, -1
911, -1
912, -1
913, -1
914, -1
915, -1
916, -1
917, -1
918, -1
919, -1
920, -1
921, -1
922, -1
923, -1
924, -1
925, -1
926, -1
927, -1
928, -1
929, -1
930, -1
931, -1
932, -1
933, -1
934, -1
935, -1
936, -1
937, -1
938, -1
939, -1
940, -1
941, -1
942, -1
943, -1
944, -1
945, -1
946, -1
947, -1
948, -1
949, -1
950, -1
951, -1
952, -1
953, -1
954, -1
955, -1
956, -1
957, -1
958, -1
959, -1
960, -1
961, -1
962, -1
963, -1
964, -1
965, -1
966, -1
967, -1
968, -1
969, -1
970, -1
971, -1
972, 121
973, 121
974, 122
975, 121
976, 122
977, 123
978, 122
979, 123
980, 124
981, 122
982, 123
983, 124
984, 123
985, 124
986, 125
987, 126
988, 127
989, 128
990, 138
991, 139
992, 141
993, 142
994, 142
995, 144
996, 144
997, 145
998, 147
999, 124
1000, 125
1001, 126
1002, 125
1003, 126
1004, 127
1005, 125
1006, 126
1007, 127
1008, 126
1009, 127
1010, 128
1011, 129
1012, 130
1013, 131
1014, 132
1015, 133
1016, 135
1017, 145
1018, 145
1019, 147
1020, 147
1021, 148
1022, 150
1023, 150
1024, 152
1025, 154
1026, 128
1027, 129
1028, 130
1029, 128
1030, 129
1031, 130
1032, 129
1033, 130
1034, 131
1035, 141
1036, 142
1037, 143
1038, 144
1039, 145
1040, 147
1041, 148
1042, 148
1043, 150
1044, 151
1045, 152
1046, 156
1047, 154
1048, 156
1049, 160
1050, 157
1051, 159
1052, 162
1053, 131
1054, 132
1055, 133
1056, 132
1057, 133
1058, 134
1059, 135
1060, 136
1061, 137
1062, 147
1063, 148
1064, 150
1065, 151
1066, 151
1067, 153
1068, 153
1069, 154
1070, 156
1071, 157
1072, 159
1073, 163
1074, 160
1075, 162
1076, 165
1077, 163
1078, 165
1079, 168
1080, 135
1081, 136
1082, 137
1083, 138
1084, 139
1085, 140
1086, 141
1087, 142
1088, 144
1089, 154
1090, 154
1091, 156
1092, 156
1093, 157
1094, 159
1095, 159
1096, 161
1097, 163
1098, 163
1099, 165
1100, 175
1101, 166
1102, 168
1103, 178
1104, 170
1105, 172
1106, 182
1107, 177
1108, 184
1109, 194
1110, 180
1111, 187
1112, 198
1113, 184
1114, 191
1115, -1
1116, 193
1117, -1
1118, -1
1119, 196
1120, -1
1121, -1
1122, 200
1123, -1
1124, -1
1125, -1
1126, -1
1127, -1
1128, -1
1129, -1
1130, -1
1131, -1
1132, -1
1133, -1
1134, -1
1135, -1
1136, -1
1137, -1
1138, -1
1139, -1
1140, -1
1141, -1
1142, -1
1143, -1
1144, -1
1145, -1
1146, -1
1147, -1
1148, -1
1149, -1
1150, -1
1151, -1
1152, -1
1153, -1
1154, -1
1155, -1
1156, -1
1157, -1
1158, -1
1159, -1
1160, -1
1161, -1
1162, -1
1163, -1
1164, -1
1165, -1
1166, -1
1167, -1
1168, -1
1169, -1
1170, -1
1171, -1
1172, -1
1173, -1
1174, -1
1175, -1
1176, -1
1177, -1
1178, -1
1179, -1
1180, -1
1181, -1
1182, -1
1183, -1
1184, -1
1185, -1
1186, -1
1187, -1
1188, -1
1189, -1
1190, -1
1191, -1
1192, -1
1193, -1
1194, -1
1195, -1
1196, -1
1197, -1
1198, -1
1199, -1
1200, -1
1201, -1
1202, -1
1203, -1
1204, -1
1205, -1
1206, -1
1207, -1
1208, -1
1209, -1
1210, -1
1211, -1
1212, -1
1213, -1
1214, -1
1215, 151
1216, 152
1217, 153
1218, 152
1219, 153
1220, 154
1221, 152
1222, 153
1223, 154
1224, 153
1225, 154
1226, 155
1227, 156
1228, 157
1229, 158
1230, 159
1231, 160
1232, 162
1233, 172
1234, 172
1235, 174
1236, 174
1237, 175
1238, 177
1239, 177
1240, 179
1241, 181
1242, 155
1243, 156
1244, 157
1245, 155
1246, 156
1247, 157
1248, 156
1249, 157
1250, 158
1251, 168
1252, 169
1253, 170
1254, 171
1255, 172
1256, 174
1257, 175
1258, 175
1259, 177
1260, 178
1261, 179
1262, 183
1263, 181
1264, 183
1265, 187
1266, 184
1267, 186
1268, 189
1269, 158
1270, 159
1271, 160
1272, 159
1273, 160
1274, 161
1275, 162
1276, 163
1277, 164
1278, 174
1279, 175
1280, 177
1281, 178
1282, 178
1283, 180
1284, 180
1285, 181
1286, 183
1287, 184
1288, 186
1289, 190
1290, 187
1291, 189
1292, 192
1293, 190
1294, 192
1295, 195
1296, 162
1297, 163
1298, 164
1299, 165
1300, 166
1301, 167
1302, 168
1303, 169
1304, 171
1305, 181
1306, 181
1307, 183
1308, 183
1309, 184
1310, 186
1311, 186
1312, 188
1313, 190
1314, 190
1315, 192
1316, -1
1317, 193
1318, 195
1319, -1
1320, 197
1321, 199
1322, -1
1323, -1
1324, -1
1325, -1
1326, -1
1327, -1
1328, -1
1329, -1
1330, -1
1331, -1
1332, -1
1333, -1
1334, -1
1335, -1
1336, -1
1337, -1
1338, -1
1339, -1
1340, -1
1341, -1
1342, -1
1343, -1
1344, -1
1345, -1
1346, -1
1347, -1
1348, -1
1349, -1
1350, -1
1351, -1
1352, -1
1353, -1
1354, -1
1355, -1
1356, -1
1357, -1
1358, -1
1359, -1
1360, -1
1361, -1
1362, -1
1363, -1
1364, -1
1365, -1
1366, -1
1367, -1
1368, -1
1369, -1
1370, -1
1371, -1
1372, -1
1373, -1
1374, -1
1375, -1
1376, -1
1377, -1
1378, -1
1379, -1
1380, -1
1381, -1
1382, -1
1383, -1
1384, -1
1385, -1
1386, -1
1387, -1
1388, -1
1389, -1
1390, -1
1391, -1
1392, -1
1393, -1
1394, -1
1395, -1
1396, -1
1397, -1
1398, -1
1399, -1
1400, -1
1401, -1
1402, -1
1403, -1
1404, -1
1405, -1
1406, -1
1407, -1
1408, -1
1409, -1
1410, -1
1411, -1
1412, -1
1413, -1
1414, -1
1415, -1
1416, -1
1417, -1
1418, -1
1419, -1
1420, -1
1421, -1
1422, -1
1423, -1
1424, -1
1425, -1
1426, -1
1427, -1
1428, -1
1429, -1
1430, -1
1431, -1
1432, -1
1433, -1
1434, -1
1435, -1
1436, -1
1437, -1
1438, -1
1439, -1
1440, -1
1441, -1
1442, -1
1443, -1
1444, -1
1445, -1
1446, -1
1447, -1
1448, -1
1449, -1
1450, -1
1451, -1
1452, -1
1453, -1
1454, -1
1455, -1
1456, -1
1457, -1
1458, 182
1459, 183
1460, 184
1461, 182
1462, 183
1463, 184
1464, 183
1465, 184
1466, 185
1467, 195
1468, 196
1469, 197
1470, 198
1471, 199
1472, -1
1473, -1
1474, -1
1475, -1
1476, -1
1477, -1
1478, -1
1479, -1
1480, -1
1481, -1
1482, -1
1483, -1
1484, -1
1485, 185
1486, 186
1487, 187
1488, 186
1489, 187
1490, 188
1491, 189
1492, 190
1493, 191
1494, -1
1495, -1
1496, -1
1497, -1
1498, -1
1499, -1
1500, -1
1501, -1
1502, -1
1503, -1
1504, -1
1505, -1
1506, -1
1507, -1
1508, -1
1509, -1
1510, -1
1511, -1
1512, 189
1513, 190
1514, 191
1515, 192
1516, 193
1517, 194
1518, 195
1519, 196
1520, 198
1521, -1
1522, -1
1523, -1
1524, -1
1525, -1
1526, -1
1527, -1
1528, -1
1529, -1
1530, -1
1531, -1
1532, -1
1533, -1
1534, -1
1535, -1
1536, -1
1537, -1
1538, -1
1539, -1
1540, -1
1541, -1
1542, -1
1543, -1
1544, -1
1545, -1
1546, -1
1547, -1
1548, -1
1549, -1
1550, -1
1551, -1
1552, -1
1553, -1
1554, -1
1555, -1
1556, -1
1557, -1
1558, -1
1559, -1
1560, -1
1561, -1
1562, -1
1563, -1
1564, -1
1565, -1
1566, -1
1567, -1
1568, -1
1569, -1
1570, -1
1571, -1
1572, -1
1573, -1
1574, -1
1575, -1
1576, -1
1577, -1
1578, -1
1579, -1
1580, -1
1581, -1
1582, -1
1583, -1
1584, -1
1585, -1
1586, -1
1587, -1
1588, -1
1589, -1
1590, -1
1591, -1
1592, -1
1593, -1
1594, -1
1595, -1
1596, -1
1597, -1
1598, -1
1599, -1
1600, -1
1601, -1
1602, -1
1603, -1
1604, -1
1605, -1
1606, -1
1607, -1
