x, n0
2494, -1
2495, -1
2496, -1
2497, -1
2498, -1
2499, -1
2500, 104
2501, 105
2502, 106
2503, 107
2504, 108
2505, 104
2506, 105
2507, 106
2508, 107
2509, 108
2510, 104
2511, 105
2512, 106
2513, 107
2514, 108
2515, 104
2516, 105
2517, 106
2518, 107
2519, 108
2520, 105
2521, 106
2522, 107
2523, 108
2524, 109
2525, 135
2526, 136
2527, 137
2528, 138
2529, 139
2530, 140
2531, 141
2532, 142
2533, 143
2534, 144
2535, 145
2536, 146
2537, 147
2538, 148
2539, 149
2540, 150
2541, 151
2542, 152
2543, 153
2544, 155
2545, 156
2546, 157
2547, 158
2548, 158
2549, 160
2550, 161
2551, 162
2552, 163
2553, 164
2554, 170
2555, 166
2556, 167
2557, 168
2558, 169
2559, 175
2560, 171
2561, 172
2562, 173
2563, 174
2564, 180
2565, 176
2566, 177
2567, 178
2568, 180
2569, 186
2570, 182
2571, 183
2572, 183
2573, 185
2574, 190
2575, -1
2576, -1
2577, -1
2578, -1
2579, -1
2580, -1
2581, -1
2582, -1
2583, -1
2584, -1
2585, -1
2586, -1
2587, -1
2588, -1
2589, -1
2590, -1
2591, -1
2592, -1
2593, -1
2594, -1
2595, -1
2596, -1
2597, -1
2598, -1
2599, -1
2600, -1
2601, -1
2602, -1
2603, -1
2604, -1
2605, -1
2606, -1
2607, -1
2608, -1
2609, -1
2610, -1
2611, -1
2612, -1
2613, -1
2614, -1
2615, -1
2616, -1
2617, -1
2618, -1
2619, -1
2620, -1
2621, -1
2622, -1
2623, -1
2624, -1
2625, 109
2626, 110
2627, 111
2628, 112
2629, 113
2630, 109
2631, 110
2632, 111
2633, 112
2634, 113
2635, 109
2636, 110
2637, 111
2638, 112
2639, 113
2640, 110
2641, 111
2642, 112
2643, 113
2644, 114
2645, 115
2646, 116
2647, 117
2648, 118
2649, 119
2650, 145
2651, 146
2652, 147
2653, 148
2654, 149
2655, 150
2656, 151
2657, 152
2658, 153
2659, 154
2660, 155
2661, 156
2662, 157
2663, 158
2664, 160
2665, 161
2666, 162
2667, 163
2668, 163
2669, 165
2670, 165
2671, 166
2672, 167
2673, 168
2674, 170
2675, 171
2676, 172
2677, 173
2678, 174
2679, 180
2680, 176
2681, 177
2682, 178
2683, 179
2684, 185
2685, 181
2686, 182
2687, 183
2688, 185
2689, 191
2690, 187
2691, 188
2692, 188
2693, 190
2694, 195
2695, 191
2696, 192
2697, 193
2698, 195
2699, 200
2700, -1
2701, -1
2702, -1
2703, -1
2704, -1
2705, -1
2706, -1
2707, -1
2708, -1
2709, -1
2710, -1
2711, -1
2712, -1
2713, -1
2714, -1
2715, -1
2716, -1
2717, -1
2718, -1
2719, -1
2720, -1
2721, -1
2722, -1
2723, -1
2724, -1
2725, -1
2726, -1
2727, -1
2728, -1
2729, -1
2730, -1
2731, -1
2732, -1
2733, -1
2734, -1
2735, -1
2736, -1
2737, -1
2738, -1
2739, -1
2740, -1
2741, -1
2742, -1
2743, -1
2744, -1
2745, -1
2746, -1
2747, -1
2748, -1
2749, -1
2750, 114
2751, 115
2752, 116
2753, 117
2754, 118
2755, 114
2756, 115
2757, 116
2758, 117
2759, 118
2760, 115
2761, 116
2762, 117
2763, 118
2764, 119
2765, 120
2766, 121
2767, 122
2768, 123
2769, 124
2770, 125
2771, 126
2772, 127
2773, 128
2774, 129
2775, 155
2776, 156
2777, 157
2778, 158
2779, 159
2780, 160
2781, 161
2782, 162
2783, 163
2784, 165
2785, 166
2786, 167
2787, 168
2788, 168
2789, 170
2790, 170
2791, 171
2792, 172
2793, 173
2794, 175
2795, 175
2796, 176
2797, 177
2798, 178
2799, 180
2800, 181
2801, 182
2802, 183
2803, 184
2804, 190
2805, 186
2806, 187
2807, 188
2808, 190
2809, 196
2810, 192
2811, 193
2812, 193
2813, 195
2814, 200
2815, 196
2816, 197
2817, 198
2818, 200
2819, -1
2820, -1
2821, -1
2822, -1
2823, -1
2824, -1
2825, -1
2826, -1
2827, -1
2828, -1
2829, -1
2830, -1
2831, -1
2832, -1
2833, -1
2834, -1
2835, -1
2836, -1
2837, -1
2838, -1
2839, -1
2840, -1
2841, -1
2842, -1
2843, -1
2844, -1
2845, -1
2846, -1
2847, -1
2848, -1
2849, -1
2850, -1
2851, -1
2852, -1
2853, -1
2854, -1
2855, -1
2856, -1
2857, -1
2858, -1
2859, -1
2860, -1
2861, -1
2862, -1
2863, -1
2864, -1
2865, -1
2866, -1
2867, -1
2868, -1
2869, -1
2870, -1
2871, -1
2872, -1
2873, -1
2874, -1
2875, 119
2876, 120
2877, 121
2878, 122
2879, 123
2880, 120
2881, 121
2882, 122
2883, 123
2884, 124
2885, 125
2886, 126
2887, 127
2888, 128
2889, 129
2890, 130
2891, 131
2892, 132
2893, 133
2894, 134
2895, 135
2896, 136
2897, 137
2898, 138
2899, 139
2900, 165
2901, 166
2902, 167
2903, 168
2904, 170
2905, 171
2906, 172
2907, 173
2908, 173
2909, 175
2910, 175
2911, 176
2912, 177
2913, 178
2914, 180
2915, 180
2916, 181
2917, 182
2918, 183
2919, 185
2920, 185
2921, 186
2922, 187
2923, 188
2924, 190
2925, 191
2926, 192
2927, 193
2928, 195
2929, -1
2930, 197
2931, 198
2932, 198
2933, 200
2934, -1
2935, -1
2936, -1
2937, -1
2938, -1
2939, -1
2940, -1
2941, -1
2942, -1
2943, -1
2944, -1
2945, -1
2946, -1
2947, -1
2948, -1
2949, -1
2950, -1
2951, -1
2952, -1
2953, -1
2954, -1
2955, -1
2956, -1
2957, -1
2958, -1
2959, -1
2960, -1
2961, -1
2962, -1
2963, -1
2964, -1
2965, -1
2966, -1
2967, -1
2968, -1
2969, -1
2970, -1
2971, -1
2972, -1
2973, -1
2974, -1
2975, -1
2976, -1
2977, -1
2978, -1
2979, -1
2980, -1
2981, -1
2982, -1
2983, -1
2984, -1
2985, -1
2986, -1
2987, -1
2988, -1
2989, -1
2990, -1
2991, -1
2992, -1
2993, -1
2994, -1
2995, -1
2996, -1
2997, -1
2998, -1
2999, -1
3000, 125
3001, 126
3002, 127
3003, 128
3004, 129
3005, 130
3006, 131
3007, 132
3008, 133
3009, 134
3010, 135
3011, 136
3012, 137
3013, 138
3014, 139
3015, 140
3016, 141
3017, 142
3018, 143
3019, 144
3020, 145
3021, 146
3022, 147
3023, 148
3024, 150
3025, 176
3026, 177
3027, 178
3028, 178
3029, 180
3030, 180
3031, 181
3032, 182
3033, 183
3034, 185
3035, 185
3036, 186
3037, 187
3038, 188
3039, 190
3040, 190
3041, 191
3042, 192
3043, 193
3044, 195
3045, 195
3046, 196
3047, 197
3048, 199
3049, -1
3050, -1
3051, -1
3052, -1
3053, -1
3054, -1
3055, -1
3056, -1
3057, -1
3058, -1
3059, -1
3060, -1
3061, -1
3062, -1
3063, -1
3064, -1
3065, -1
3066, -1
3067, -1
3068, -1
3069, -1
3070, -1
3071, -1
3072, -1
3073, -1
3074, -1
3075, -1
3076, -1
3077, -1
3078, -1
3079, -1
3080, -1
3081, -1
3082, -1
3083, -1
3084, -1
3085, -1
3086, -1
3087, -1
3088, -1
3089, -1
3090, -1
3091, -1
3092, -1
3093, -1
3094, -1
3095, -1
3096, -1
3097, -1
3098, -1
3099, -1
3100, -1
3101, -1
3102, -1
3103, -1
3104, -1
3105, -1
3106, -1
3107, -1
3108, -1
3109, -1
3110, -1
3111, -1
3112, -1
3113, -1
3114, -1
3115, -1
3116, -1
3117, -1
3118, -1
3119, -1
3120, -1
3121, -1
3122, -1
3123, -1
3124, -1
3125, 130
3126, 130
3127, 130
3128, 130
3129, 130
3130, 130
3131, 130
3132, 130
3133, 130
3134, 130
3135, 130
3136, 130
3137, 130
3138, 130
3139, 130
3140, 130
3141, 130
3142, 130
3143, 130
3144, 131
3145, 131
3146, 131
3147, 131
3148, 131
3149, 132
3150, 131
3151, 131
3152, 131
3153, 131
3154, 132
3155, 131
3156, 131
3157, 131
3158, 131
3159, 132
3160, 131
3161, 131
3162, 131
3163, 131
3164, 132
3165, 131
3166, 131
3167, 131
3168, 132
3169, 133
3170, 132
3171, 132
3172, 132
3173, 133
3174, 134
3175, 132
3176, 132
3177, 132
3178, 133
3179, 134
3180, 132
3181, 132
3182, 132
3183, 133
3184, 134
3185, 132
3186, 132
3187, 132
3188, 133
3189, 134
3190, 132
3191, 132
3192, 133
3193, 134
3194, 135
3195, 133
3196, 133
3197, 134
3198, 135
3199, 136
3200, 133
3201, 133
3202, 134
3203, 135
3204, 136
3205, 133
3206, 133
3207, 134
3208, 135
3209, 136
3210, 133
3211, 133
3212, 134
3213, 135
3214, 136
3215, 133
3216, 134
3217, 135
3218, 136
3219, 137
3220, 134
3221, 135
3222, 136
3223, 137
3224, 138
3225, 134
3226, 135
3227, 136
3228, 137
3229, 138
3230, 134
3231, 135
3232, 136
3233, 137
3234, 138
3235, 134
3236, 135
3237, 136
3238, 137
3239, 138
3240, 135
3241, 136
3242, 137
3243, 138
3244, 139
3245, 140
3246, 141
3247, 142
3248, 143
3249, 144
3250, 135
3251, 135
3252, 135
3253, 135
3254, 135
3255, 135
3256, 135
3257, 135
3258, 135
3259, 135
3260, 135
3261, 135
3262, 135
3263, 135
3264, 136
3265, 136
3266, 136
3267, 136
3268, 136
3269, 137
3270, 136
3271, 136
3272, 136
3273, 136
3274, 137
3275, 136
3276, 136
3277, 136
3278, 136
3279, 137
3280, 136
3281, 136
3282, 136
3283, 136
3284, 137
3285, 136
3286, 136
3287, 136
3288, 137
3289, 138
3290, 137
3291, 137
3292, 137
3293, 138
3294, 139
3295, 137
3296, 137
3297, 137
3298, 138
3299, 139
3300, 137
3301, 137
3302, 137
3303, 138
3304, 139
3305, 137
3306, 137
3307, 137
3308, 138
3309, 139
3310, 137
3311, 137
3312, 138
3313, 139
3314, 140
3315, 138
3316, 138
3317, 139
3318, 140
3319, 141
3320, 138
3321, 138
3322, 139
3323, 140
3324, 141
3325, 138
3326, 138
3327, 139
3328, 140
3329, 141
3330, 138
3331, 138
3332, 139
3333, 140
3334, 141
3335, 138
3336, 139
3337, 140
3338, 141
3339, 142
3340, 139
3341, 140
3342, 141
3343, 142
3344, 143
3345, 139
3346, 140
3347, 141
3348, 142
3349, 143
3350, 139
3351, 140
3352, 141
3353, 142
3354, 143
3355, 139
3356, 140
3357, 141
3358, 142
3359, 143
3360, 140
3361, 141
3362, 142
3363, 143
3364, 144
3365, 145
3366, 146
3367, 147
3368, 148
3369, 149
3370, 150
3371, 151
3372, 152
3373, 153
3374, 154
3375, 140
3376, 140
3377, 140
3378, 140
3379, 140
3380, 140
3381, 140
3382, 140
3383, 140
3384, 141
3385, 141
3386, 141
3387, 141
3388, 141
3389, 142
3390, 141
3391, 141
3392, 141
3393, 141
3394, 142
3395, 141
3396, 141
3397, 141
3398, 141
3399, 142
3400, 141
3401, 141
3402, 141
3403, 141
3404, 142
3405, 141
3406, 141
3407, 141
3408, 142
3409, 143
3410, 142
3411, 142
3412, 142
3413, 143
3414, 144
3415, 142
3416, 142
3417, 142
3418, 143
3419, 144
3420, 142
3421, 142
3422, 142
3423, 143
3424, 144
3425, 142
3426, 142
3427, 142
3428, 143
3429, 144
3430, 142
3431, 142
3432, 143
3433, 144
3434, 145
3435, 143
3436, 143
3437, 144
3438, 145
3439, 146
3440, 143
3441, 143
3442, 144
3443, 145
3444, 146
3445, 143
3446, 143
3447, 144
3448, 145
3449, 146
3450, 143
3451, 143
3452, 144
3453, 145
3454, 146
3455, 143
3456, 144
3457, 145
3458, 146
3459, 147
3460, 144
3461, 145
3462, 146
3463, 147
3464, 148
3465, 144
3466, 145
3467, 146
3468, 147
3469, 148
3470, 144
3471, 145
3472, 146
3473, 147
3474, 148
3475, 144
3476, 145
3477, 146
3478, 147
3479, 148
3480, 145
3481, 146
3482, 147
3483, 148
3484, 149
3485, 150
3486, 151
3487, 152
3488, 153
3489, 154
3490, 155
3491, 156
3492, 157
3493, 158
3494, 159
3495, 160
3496, 161
3497, 162
3498, 163
3499, 164
3500, 145
3501, 145
3502, 145
3503, 145
3504, 146
3505, 146
3506, 146
3507, 146
3508, 146
3509, 147
3510, 146
3511, 146
3512, 146
3513, 146
3514, 147
3515, 146
3516, 146
3517, 146
3518, 146
3519, 147
3520, 146
3521, 146
3522, 146
3523, 146
3524, 147
3525, 146
3526, 146
3527, 146
3528, 147
3529, 148
3530, 147
3531, 147
3532, 147
3533, 148
3534, 149
3535, 147
3536, 147
3537, 147
3538, 148
3539, 149
3540, 147
3541, 147
3542, 147
3543, 148
3544, 149
3545, 147
3546, 147
3547, 147
3548, 148
3549, 149
3550, 147
3551, 147
3552, 148
3553, 149
3554, 150
3555, 148
3556, 148
3557, 149
3558, 150
3559, 151
3560, 148
3561, 148
3562, 149
3563, 150
3564, 151
3565, 148
3566, 148
3567, 149
3568, 150
3569, 151
3570, 148
3571, 148
3572, 149
3573, 150
3574, 151
3575, 148
3576, 149
3577, 150
3578, 151
3579, 152
3580, 149
3581, 150
3582, 151
3583, 152
3584, 153
3585, 149
3586, 150
3587, 151
3588, 152
3589, 153
3590, 149
3591, 150
3592, 151
3593, 152
3594, 153
3595, 149
3596, 150
3597, 151
3598, 152
3599, 153
3600, 150
3601, 151
3602, 152
3603, 153
3604, 154
3605, 155
3606, 156
3607, 157
3608, 158
3609, 159
3610, 160
3611, 161
3612, 162
3613, 163
3614, 164
3615, 165
3616, 166
3617, 167
3618, 168
3619, 169
3620, 170
3621, 171
3622, 172
3623, 173
3624, 175
3625, 151
3626, 151
3627, 151
3628, 151
3629, 152
3630, 151
3631, 151
3632, 151
3633, 151
3634, 152
3635, 151
3636, 151
3637, 151
3638, 151
3639, 152
3640, 151
3641, 151
3642, 151
3643, 151
3644, 152
3645, 151
3646, 151
3647, 151
3648, 152
3649, 153
3650, 152
3651, 152
3652, 152
3653, 153
3654, 154
3655, 152
3656, 152
3657, 152
3658, 153
3659, 154
3660, 152
3661, 152
3662, 152
3663, 153
3664, 154
3665, 152
3666, 152
3667, 152
3668, 153
3669, 154
3670, 152
3671, 152
3672, 153
3673, 154
3674, 155
3675, 153
3676, 153
3677, 154
3678, 155
3679, 156
3680, 153
3681, 153
3682, 154
3683, 155
3684, 156
3685, 153
3686, 153
3687, 154
3688, 155
3689, 156
3690, 153
3691, 153
3692, 154
3693, 155
3694, 156
3695, 153
3696, 154
3697, 155
3698, 156
3699, 157
3700, 154
3701, 155
3702, 156
3703, 157
3704, 158
3705, 154
3706, 155
3707, 156
3708, 157
3709, 158
3710, 154
3711, 155
3712, 156
3713, 157
3714, 158
3715, 154
3716, 155
3717, 156
3718, 157
3719, 158
3720, 155
3721, 156
3722, 157
3723, 158
3724, 159
3725, 185
3726, 186
3727, 187
3728, 188
3729, 189
3730, 190
3731, 191
3732, 192
3733, 193
3734, 194
3735, 195
3736, 196
3737, 197
3738, 198
3739, 199
3740, 200
3741, -1
3742, -1
3743, -1
3744, -1
3745, -1
3746, -1
3747, -1
3748, -1
3749, -1
3750, 156
3751, 156
3752, 156
3753, 156
3754, 157
3755, 156
3756, 156
3757, 156
3758, 156
3759, 157
3760, 156
3761, 156
3762, 156
3763, 156
3764, 157
3765, 156
3766, 156
3767, 156
3768, 157
3769, 158
3770, 157
3771, 157
3772, 157
3773, 158
3774, 159
3775, 157
3776, 157
3777, 157
3778, 158
3779, 159
3780, 157
3781, 157
3782, 157
3783, 158
3784, 159
3785, 157
3786, 157
3787, 157
3788, 158
3789, 159
3790, 157
3791, 157
3792, 158
3793, 159
3794, 160
3795, 158
3796, 158
3797, 159
3798, 160
3799, 161
3800, 158
3801, 158
3802, 159
3803, 160
3804, 161
3805, 158
3806, 158
3807, 159
3808, 160
3809, 161
3810, 158
3811, 158
3812, 159
3813, 160
3814, 161
3815, 158
3816, 159
3817, 160
3818, 161
3819, 162
3820, 159
3821, 160
3822, 161
3823, 162
3824, 163
3825, 159
3826, 160
3827, 161
3828, 162
3829, 163
3830, 159
3831, 160
3832, 161
3833, 162
3834, 163
3835, 159
3836, 160
3837, 161
3838, 162
3839, 163
3840, 160
3841, 161
3842, 162
3843, 163
3844, 164
3845, 165
3846, 166
3847, 167
3848, 168
3849, 169
3850, 195
3851, 196
3852, 197
3853, 198
3854, 199
3855, 200
3856, -1
3857, -1
3858, -1
3859, -1
3860, -1
3861, -1
3862, -1
3863, -1
3864, -1
3865, -1
3866, -1
3867, -1
3868, -1
3869, -1
3870, -1
3871, -1
3872, -1
3873, -1
3874, -1
3875, 161
3876, 161
3877, 161
3878, 161
3879, 162
3880, 161
3881, 161
3882, 161
3883, 161
3884, 162
3885, 161
3886, 161
3887, 161
3888, 162
3889, 163
3890, 162
3891, 162
3892, 162
3893, 163
3894, 164
3895, 162
3896, 162
3897, 162
3898, 163
3899, 164
3900, 162
3901, 162
3902, 162
3903, 163
3904, 164
3905, 162
3906, 162
3907, 162
3908, 163
3909, 164
3910, 162
3911, 162
3912, 163
3913, 164
3914, 165
3915, 163
3916, 163
3917, 164
3918, 165
3919, 166
3920, 163
3921, 163
3922, 164
3923, 165
3924, 166
3925, 163
3926, 163
3927, 164
3928, 165
3929, 166
3930, 163
3931, 163
3932, 164
3933, 165
3934, 166
3935, 163
3936, 164
3937, 165
3938, 166
3939, 167
3940, 164
3941, 165
3942, 166
3943, 167
3944, 168
3945, 164
3946, 165
3947, 166
3948, 167
3949, 168
3950, 164
3951, 165
3952, 166
3953, 167
3954, 168
3955, 164
3956, 165
3957, 166
3958, 167
3959, 168
3960, 165
3961, 166
3962, 167
3963, 168
3964, 169
3965, 170
3966, 171
3967, 172
3968, 173
3969, 174
3970, 175
3971, 176
3972, 177
3973, 178
3974, 179
3975, -1
3976, -1
3977, -1
3978, -1
3979, -1
3980, -1
3981, -1
3982, -1
3983, -1
3984, -1
3985, -1
3986, -1
3987, -1
3988, -1
3989, -1
3990, -1
3991, -1
3992, -1
3993, -1
3994, -1
3995, -1
3996, -1
3997, -1
3998, -1
3999, -1
4000, 166
4001, 166
4002, 166
4003, 166
4004, 167
4005, 166
4006, 166
4007, 166
4008, 167
4009, 168
4010, 167
4011, 167
4012, 167
4013, 168
4014, 169
4015, 167
4016, 167
4017, 167
4018, 168
4019, 169
4020, 167
4021, 167
4022, 167
4023, 168
4024, 169
4025, 167
4026, 167
4027, 167
4028, 168
4029, 169
4030, 167
4031, 167
4032, 168
4033, 169
4034, 170
4035, 168
4036, 168
4037, 169
4038, 170
4039, 171
4040, 168
4041, 168
4042, 169
4043, 170
4044, 171
4045, 168
4046, 168
4047, 169
4048, 170
4049, 171
4050, 168
4051, 168
4052, 169
4053, 170
4054, 171
4055, 168
4056, 169
4057, 170
4058, 171
4059, 172
4060, 169
4061, 170
4062, 171
4063, 172
4064, 173
4065, 169
4066, 170
4067, 171
4068, 172
4069, 173
4070, 169
4071, 170
4072, 171
4073, 172
4074, 173
4075, 169
4076, 170
4077, 171
4078, 172
4079, 173
4080, 170
4081, 171
4082, 172
4083, 173
4084, 174
4085, 175
4086, 176
4087, 177
4088, 178
4089, 179
4090, 180
4091, 181
4092, 182
4093, 183
4094, 184
4095, 185
4096, 186
4097, 187
4098, 188
4099, 189
4100, -1
4101, -1
4102, -1
4103, -1
4104, -1
4105, -1
4106, -1
4107, -1
4108, -1
4109, -1
4110, -1
4111, -1
4112, -1
4113, -1
4114, -1
4115, -1
4116, -1
4117, -1
4118, -1
4119, -1
4120, -1
4121, -1
4122, -1
4123, -1
4124, -1
4125, 171
4126, 171
4127, 171
4128, 172
4129, 173
4130, 172
4131, 172
4132, 172
4133, 173
4134, 174
4135, 172
4136, 172
4137, 172
4138, 173
4139, 174
4140, 172
4141, 172
4142, 172
4143, 173
4144, 174
4145, 172
4146, 172
4147, 172
4148, 173
4149, 174
4150, 172
4151, 172
4152, 173
4153, 174
4154, 175
4155, 173
4156, 173
4157, 174
4158, 175
4159, 176
4160, 173
4161, 173
4162, 174
4163, 175
4164, 176
4165, 173
4166, 173
4167, 174
4168, 175
4169, 176
4170, 173
4171, 173
4172, 174
4173, 175
4174, 176
4175, 173
4176, 174
4177, 175
4178, 176
4179, 177
4180, 174
4181, 175
4182, 176
4183, 177
4184, 178
4185, 174
4186, 175
4187, 176
4188, 177
4189, 178
4190, 174
4191, 175
4192, 176
4193, 177
4194, 178
4195, 174
4196, 175
4197, 176
4198, 177
4199, 178
4200, 175
4201, 176
4202, 177
4203, 178
4204, 179
4205, 180
4206, 181
4207, 182
4208, 183
4209, 184
4210, 185
4211, 186
4212, 187
4213, 188
4214, 189
4215, 190
4216, 191
4217, 192
4218, 193
4219, 194
4220, 195
4221, 196
4222, 197
4223, 198
4224, 200
4225, -1
4226, -1
4227, -1
4228, -1
4229, -1
4230, -1
4231, -1
4232, -1
4233, -1
4234, -1
4235, -1
4236, -1
4237, -1
4238, -1
4239, -1
4240, -1
4241, -1
4242, -1
4243, -1
4244, -1
4245, -1
4246, -1
4247, -1
4248, -1
4249, -1
4250, 177
4251, 177
4252, 177
4253, 178
4254, 179
4255, 177
4256, 177
4257, 177
4258, 178
4259, 179
4260, 177
4261, 177
4262, 177
4263, 178
4264, 179
4265, 177
4266, 177
4267, 177
4268, 178
4269, 179
4270, 177
4271, 177
4272, 178
4273, 179
4274, 180
4275, 178
4276, 178
4277, 179
4278, 180
4279, 181
4280, 178
4281, 178
4282, 179
4283, 180
4284, 181
4285, 178
4286, 178
4287, 179
4288, 180
4289, 181
4290, 178
4291, 178
4292, 179
4293, 180
4294, 181
4295, 178
4296, 179
4297, 180
4298, 181
4299, 182
4300, 179
4301, 180
4302, 181
4303, 182
4304, 183
4305, 179
4306, 180
4307, 181
4308, 182
4309, 183
4310, 179
4311, 180
4312, 181
4313, 182
4314, 183
4315, 179
4316, 180
4317, 181
4318, 182
4319, 183
4320, 180
4321, 181
4322, 182
4323, 183
4324, 184
4325, -1
4326, -1
4327, -1
4328, -1
4329, -1
4330, -1
4331, -1
4332, -1
4333, -1
4334, -1
4335, -1
4336, -1
4337, -1
4338, -1
4339, -1
4340, -1
4341, -1
4342, -1
4343, -1
4344, -1
4345, -1
4346, -1
4347, -1
4348, -1
4349, -1
4350, -1
4351, -1
4352, -1
4353, -1
4354, -1
4355, -1
4356, -1
4357, -1
4358, -1
4359, -1
4360, -1
4361, -1
4362, -1
4363, -1
4364, -1
4365, -1
4366, -1
4367, -1
4368, -1
4369, -1
4370, -1
4371, -1
4372, -1
4373, -1
4374, -1
4375, 182
4376, 182
4377, 182
4378, 183
4379, 184
4380, 182
4381, 182
4382, 182
4383, 183
4384, 184
4385, 182
4386, 182
4387, 182
4388, 183
4389, 184
4390, 182
4391, 182
4392, 183
4393, 184
4394, 185
4395, 183
4396, 183
4397, 184
4398, 185
4399, 186
4400, 183
4401, 183
4402, 184
4403, 185
4404, 186
4405, 183
4406, 183
4407, 184
4408, 185
4409, 186
4410, 183
4411, 183
4412, 184
4413, 185
4414, 186
4415, 183
4416, 184
4417, 185
4418, 186
4419, 187
4420, 184
4421, 185
4422, 186
4423, 187
4424, 188
4425, 184
4426, 185
4427, 186
4428, 187
4429, 188
4430, 184
4431, 185
4432, 186
4433, 187
4434, 188
4435, 184
4436, 185
4437, 186
4438, 187
4439, 188
4440, 185
4441, 186
4442, 187
4443, 188
4444, 189
4445, 190
4446, 191
4447, 192
4448, 193
4449, 194
4450, -1
4451, -1
4452, -1
4453, -1
4454, -1
4455, -1
4456, -1
4457, -1
4458, -1
4459, -1
4460, -1
4461, -1
4462, -1
4463, -1
4464, -1
4465, -1
4466, -1
4467, -1
4468, -1
4469, -1
4470, -1
4471, -1
4472, -1
4473, -1
4474, -1
4475, -1
4476, -1
4477, -1
4478, -1
4479, -1
4480, -1
4481, -1
4482, -1
4483, -1
4484, -1
4485, -1
4486, -1
4487, -1
4488, -1
4489, -1
4490, -1
4491, -1
4492, -1
4493, -1
4494, -1
4495, -1
4496, -1
4497, -1
4498, -1
4499, -1
4500, 187
4501, 187
4502, 187
4503, 188
4504, 189
4505, 187
4506, 187
4507, 187
4508, 188
4509, 189
4510, 187
4511, 187
4512, 188
4513, 189
4514, 190
4515, 188
4516, 188
4517, 189
4518, 190
4519, 191
4520, 188
4521, 188
4522, 189
4523, 190
4524, 191
4525, 188
4526, 188
4527, 189
4528, 190
4529, 191
4530, 188
4531, 188
4532, 189
4533, 190
4534, 191
4535, 188
4536, 189
4537, 190
4538, 191
4539, 192
4540, 189
4541, 190
4542, 191
4543, 192
4544, 193
4545, 189
4546, 190
4547, 191
4548, 192
4549, 193
4550, 189
4551, 190
4552, 191
4553, 192
4554, 193
4555, 189
4556, 190
4557, 191
4558, 192
4559, 193
4560, 190
4561, 191
4562, 192
4563, 193
4564, 194
4565, 195
4566, 196
4567, 197
4568, 198
4569, 199
4570, 200
4571, -1
4572, -1
4573, -1
4574, -1
4575, -1
4576, -1
4577, -1
4578, -1
4579, -1
4580, -1
4581, -1
4582, -1
4583, -1
4584, -1
4585, -1
4586, -1
4587, -1
4588, -1
4589, -1
4590, -1
4591, -1
4592, -1
4593, -1
4594, -1
4595, -1
4596, -1
4597, -1
4598, -1
4599, -1
4600, -1
4601, -1
4602, -1
4603, -1
4604, -1
4605, -1
4606, -1
4607, -1
4608, -1
4609, -1
4610, -1
4611, -1
4612, -1
4613, -1
4614, -1
4615, -1
4616, -1
4617, -1
4618, -1
4619, -1
4620, -1
4621, -1
4622, -1
4623, -1
4624, -1
4625, 192
4626, 192
4627, 192
4628, 193
4629, 194
4630, 192
4631, 192
4632, 193
4633, 194
4634, 195
4635, 193
4636, 193
4637, 194
4638, 195
4639, 196
4640, 193
4641, 193
4642, 194
4643, 195
4644, 196
4645, 193
4646, 193
4647, 194
4648, 195
4649, 196
4650, 193
4651, 193
4652, 194
4653, 195
4654, 196
4655, 193
4656, 194
4657, 195
4658, 196
4659, 197
4660, 194
4661, 195
4662, 196
4663, 197
4664, 198
4665, 194
4666, 195
4667, 196
4668, 197
4669, 198
4670, 194
4671, 195
4672, 196
4673, 197
4674, 198
4675, 194
4676, 195
4677, 196
4678, 197
4679, 198
4680, 195
4681, 196
4682, 197
4683, 198
4684, 199
4685, 200
4686, -1
4687, -1
4688, -1
4689, -1
4690, -1
4691, -1
4692, -1
4693, -1
4694, -1
4695, -1
4696, -1
4697, -1
4698, -1
4699, -1
4700, -1
4701, -1
4702, -1
4703, -1
4704, -1
4705, -1
4706, -1
4707, -1
4708, -1
4709, -1
4710, -1
4711, -1
4712, -1
4713, -1
4714, -1
4715, -1
4716, -1
4717, -1
4718, -1
4719, -1
4720, -1
4721, -1
4722, -1
4723, -1
4724, -1
4725, -1
4726, -1
4727, -1
4728, -1
4729, -1
4730, -1
4731, -1
4732, -1
4733, -1
4734, -1
4735, -1
4736, -1
4737, -1
4738, -1
4739, -1
4740, -1
4741, -1
4742, -1
4743, -1
4744, -1
4745, -1
4746, -1
4747, -1
4748, -1
4749, -1
4750, 197
4751, 197
4752, 198
4753, 199
4754, 200
4755, 198
4756, 198
4757, 199
4758, 200
4759, -1
4760, 198
4761, 198
4762, 199
4763, 200
4764, -1
4765, 198
4766, 198
4767, 199
4768, 200
4769, -1
4770, 198
4771, 198
4772, 199
4773, 200
4774, -1
4775, 198
4776, 199
4777, 200
4778, -1
4779, -1
4780, 199
4781, 200
4782, -1
4783, -1
4784, -1
4785, 199
4786, 200
4787, -1
4788, -1
4789, -1
4790, 199
4791, 200
4792, -1
4793, -1
4794, -1
4795, 199
4796, 200
4797, -1
4798, -1
4799, -1
4800, 200
4801, -1
4802, -1
4803, -1
4804, -1
4805, -1
4806, -1
4807, -1
4808, -1
4809, -1
4810, -1
4811, -1
4812, -1
4813, -1
4814, -1
4815, -1
4816, -1
4817, -1
4818, -1
4819, -1
4820, -1
4821, -1
4822, -1
4823, -1
