x, n0
426, 3
427, 4
428, 5
429, 6
430, 3
431, 3
432, 4
433, 5
434, 6
435, 3
436, 3
437, 4
438, 5
439, 6
440, 3
441, 3
442, 4
443, 5
444, 6
445, 3
446, 3
447, 5
448, 6
449, 7
450, 3
451, 3
452, 4
453, 5
454, 6
455, 3
456, 3
457, 4
458, 5
459, 6
460, 3
461, 3
462, 4
463, 5
464, 6
465, 3
466, 3
467, 4
468, 5
469, 6
470, 3
471, 3
472, 5
473, 6
474, 7
475, 3
476, 3
477, 4
478, 5
479, 6
480, 3
481, 3
482, 4
483, 5
484, 6
485, 3
486, 3
487, 4
488, 5
489, 6
490, 3
491, 3
492, 4
493, 5
494, 6
495, 3
496, 4
497, 6
498, 7
499, 8
500, 4
501, 5
502, 6
503, 7
504, 8
505, 4
506, 5
507, 6
508, 7
509, 8
510, 4
511, 5
512, 6
513, 7
514, 8
515, 4
516, 5
517, 6
518, 7
519, 8
520, 4
521, 5
522, 6
523, 7
524, 8
525, 4
526, 5
527, 6
528, 7
529, 8
530, 4
531, 5
532, 6
533, 7
534, 8
535, 4
536, 5
537, 6
538, 7
539, 8
540, 4
541, 5
542, 6
543, 7
544, 8
545, 4
546, 5
547, 6
548, 7
549, 8
550, 4
551, 5
552, 6
553, 7
554, 8
555, 4
556, 5
557, 6
558, 7
559, 8
560, 4
561, 5
562, 6
563, 7
564, 8
565, 4
566, 5
567, 6
568, 7
569, 8
570, 4
571, 5
572, 6
573, 7
574, 8
575, 4
576, 5
577, 6
578, 7
579, 8
580, 4
581, 5
582, 6
583, 7
584, 8
585, 4
586, 5
587, 6
588, 7
589, 8
590, 4
591, 5
592, 6
593, 7
594, 8
595, 4
596, 5
597, 6
598, 7
599, 8
600, 4
601, 5
602, 6
603, 7
604, 8
605, 4
606, 5
607, 6
608, 7
609, 8
610, 4
611, 5
612, 6
613, 7
614, 8
615, 4
616, 5
617, 6
618, 7
619, 8
620, 5
621, 6
622, 7
623, 8
624, 9
625, 5
626, 5
627, 5
628, 5
629, 5
630, 5
631, 5
632, 5
633, 5
634, 5
635, 5
636, 5
637, 5
638, 5
639, 5
640, 5
641, 5
642, 5
643, 5
644, 5
645, 7
646, 7
647, 8
648, 9
649, 10
650, 5
651, 5
652, 5
653, 5
654, 5
655, 5
656, 5
657, 5
658, 5
659, 5
660, 5
661, 5
662, 5
663, 5
664, 5
665, 5
666, 5
667, 5
668, 5
669, 5
670, 7
671, 7
672, 8
673, 9
674, 10
675, 5
676, 5
677, 5
678, 5
679, 5
680, 5
681, 5
682, 5
683, 5
684, 5
685, 5
686, 5
687, 5
688, 5
689, 5
690, 5
691, 5
692, 5
693, 5
694, 5
695, 7
696, 7
697, 8
698, 9
699, 10
700, 5
701, 5
702, 5
703, 5
704, 5
705, 5
706, 5
707, 5
708, 5
709, 5
710, 5
711, 5
712, 5
713, 5
714, 5
715, 5
716, 5
717, 5
718, 5
719, 5
720, 7
721, 7
722, 8
723, 9
724, 10
725, 5
726, 5
727, 5
728, 5
729, 5
730, 5
731, 5
732, 5
733, 5
734, 5
735, 5
736, 5
737, 5
738, 5
739, 5
740, 5
741, 5
742, 5
743, 5
744, 6
745, 8
746, 8
747, 9
748, 10
749, 11
750, 6
751, 6
752, 6
753, 6
754, 7
755, 6
756, 6
757, 6
758, 6
759, 7
760, 6
761, 6
762, 6
763, 6
764, 7
765, 6
766, 6
767, 6
768, 6
769, 8
770, 9
771, 9
772, 10
773, 11
774, 12
775, 6
776, 6
777, 6
778, 6
779, 7
780, 6
781, 6
782, 6
783, 6
784, 7
785, 6
786, 6
787, 6
788, 6
789, 7
790, 6
791, 6
792, 6
793, 6
794, 8
795, 9
796, 9
797, 10
798, 11
799, 12
800, 6
801, 6
802, 6
803, 6
804, 7
805, 6
806, 6
807, 6
808, 6
809, 7
810, 6
811, 6
812, 6
813, 6
814, 7
815, 6
816, 6
817, 6
818, 6
819, 8
820, 9
821, 9
822, 10
823, 11
824, 12
825, 6
826, 6
827, 6
828, 6
829, 7
830, 6
831, 6
832, 6
833, 6
834, 7
835, 6
836, 6
837, 6
838, 6
839, 7
840, 6
841, 6
842, 6
843, 6
844, 8
845, 9
846, 9
847, 10
848, 11
849, 12
850, 6
851, 6
852, 6
853, 6
854, 7
855, 6
856, 6
857, 6
858, 6
859, 7
860, 6
861, 6
862, 6
863, 6
864, 7
865, 6
866, 6
867, 6
868, 7
869, 9
870, 10
871, 10
872, 11
873, 12
874, 13
875, 7
876, 7
877, 7
878, 8
879, 9
880, 7
881, 7
882, 7
883, 8
884, 9
885, 7
886, 7
887, 7
888, 8
889, 9
890, 7
891, 7
892, 7
893, 9
894, 10
895, 11
896, 11
897, 12
898, 13
899, 14
900, 7
901, 7
902, 7
903, 8
904, 9
905, 7
906, 7
907, 7
908, 8
909, 9
910, 7
911, 7
912, 7
913, 8
914, 9
915, 7
916, 7
917, 7
918, 9
919, 10
920, 11
921, 11
922, 12
923, 13
924, 14
925, 7
926, 7
927, 7
928, 8
929, 9
930, 7
931, 7
932, 7
933, 8
934, 9
935, 7
936, 7
937, 7
938, 8
939, 9
940, 7
941, 7
942, 7
943, 9
944, 10
945, 11
946, 11
947, 12
948, 13
949, 14
950, 7
951, 7
952, 7
953, 8
954, 9
955, 7
956, 7
957, 7
958, 8
959, 9
960, 7
961, 7
962, 7
963, 8
964, 9
965, 7
966, 7
967, 7
968, 9
969, 10
970, 11
971, 11
972, 12
973, 13
974, 14
975, 7
976, 7
977, 7
978, 8
979, 9
980, 7
981, 7
982, 7
983, 8
984, 9
985, 7
986, 7
987, 7
988, 8
989, 9
990, 7
991, 7
992, 8
993, 10
994, 11
995, 12
996, 12
997, 13
998, 14
999, 15
1000, 8
1001, 8
1002, 9
1003, 10
1004, 11
1005, 8
1006, 8
1007, 9
1008, 10
1009, 11
1010, 8
1011, 8
1012, 9
1013, 10
1014, 11
1015, 8
1016, 8
1017, 10
1018, 11
1019, 12
1020, 13
1021, 13
1022, 14
1023, 15
1024, 16
1025, 8
1026, 8
1027, 9
1028, 10
1029, 11
1030, 8
1031, 8
1032, 9
1033, 10
1034, 11
1035, 8
1036, 8
1037, 9
1038, 10
1039, 11
1040, 8
1041, 8
1042, 10
1043, 11
1044, 12
1045, 13
1046, 13
1047, 14
1048, 15
1049, 16
1050, 8
1051, 8
1052, 9
1053, 10
1054, 11
1055, 8
1056, 8
1057, 9
1058, 10
1059, 11
1060, 8
1061, 8
1062, 9
1063, 10
1064, 11
1065, 8
1066, 8
1067, 10
1068, 11
1069, 12
1070, 13
1071, 13
1072, 14
1073, 15
1074, 16
1075, 8
1076, 8
1077, 9
1078, 10
1079, 11
1080, 8
1081, 8
1082, 9
1083, 10
1084, 11
1085, 8
1086, 8
1087, 9
1088, 10
1089, 11
1090, 8
1091, 8
1092, 10
1093, 11
1094, 12
1095, 13
1096, 13
1097, 14
1098, 15
1099, 16
1100, 8
1101, 8
1102, 9
1103, 10
1104, 11
1105, 8
1106, 8
1107, 9
1108, 10
1109, 11
1110, 8
1111, 8
1112, 9
1113, 10
1114, 11
1115, 8
1116, 9
1117, 11
1118, 12
1119, 13
1120, 14
1121, 14
1122, 16
1123, 17
1124, 18
1125, 9
1126, 10
1127, 11
1128, 12
1129, 13
1130, 9
1131, 10
1132, 11
1133, 12
1134, 13
1135, 9
1136, 10
1137, 11
1138, 12
1139, 13
1140, 9
1141, 10
1142, 11
1143, 12
1144, 13
1145, 14
1146, 15
1147, 16
1148, 17
1149, 18
1150, 9
1151, 10
1152, 11
1153, 12
1154, 13
1155, 9
1156, 10
1157, 11
1158, 12
1159, 13
1160, 9
1161, 10
1162, 11
1163, 12
1164, 13
1165, 9
1166, 10
1167, 11
1168, 12
1169, 13
1170, 14
1171, 15
1172, 16
1173, 17
1174, 18
1175, 9
1176, 10
1177, 11
1178, 12
1179, 13
1180, 9
1181, 10
1182, 11
1183, 12
1184, 13
1185, 9
1186, 10
1187, 11
1188, 12
1189, 13
1190, 9
1191, 10
1192, 11
1193, 12
1194, 13
1195, 14
1196, 15
1197, 16
1198, 17
1199, 18
1200, 9
1201, 10
1202, 11
1203, 12
1204, 13
1205, 9
1206, 10
1207, 11
1208, 12
1209, 13
1210, 9
1211, 10
1212, 11
1213, 12
1214, 13
1215, 9
1216, 10
1217, 11
1218, 12
1219, 13
1220, 14
1221, 15
1222, 16
1223, 17
1224, 18
1225, 9
1226, 10
1227, 11
1228, 12
1229, 13
1230, 9
1231, 10
1232, 11
1233, 12
1234, 13
1235, 9
1236, 10
1237, 11
1238, 12
1239, 13
1240, 10
1241, 11
1242, 12
1243, 13
1244, 14
1245, 15
1246, 16
1247, 17
1248, 18
1249, 19
1250, 10
1251, 10
1252, 10
1253, 10
1254, 10
1255, 10
1256, 10
1257, 10
1258, 10
1259, 10
1260, 10
1261, 10
1262, 10
1263, 10
1264, 10
1265, 12
1266, 12
1267, 13
1268, 14
1269, 15
1270, 16
1271, 17
1272, 18
1273, 19
1274, 20
1275, 10
1276, 10
1277, 10
1278, 10
1279, 10
1280, 10
1281, 10
1282, 10
1283, 10
1284, 10
1285, 10
1286, 10
1287, 10
1288, 10
1289, 10
1290, 12
1291, 12
1292, 13
1293, 14
1294, 15
1295, 16
1296, 17
1297, 18
1298, 19
1299, 20
1300, 10
1301, 10
1302, 10
1303, 10
1304, 10
1305, 10
1306, 10
1307, 10
1308, 10
1309, 10
1310, 10
1311, 10
1312, 10
1313, 10
1314, 10
1315, 12
1316, 12
1317, 13
1318, 14
1319, 15
1320, 16
1321, 17
1322, 18
1323, 19
1324, 20
1325, 10
1326, 10
1327, 10
1328, 10
1329, 10
1330, 10
1331, 10
1332, 10
1333, 10
1334, 10
1335, 10
1336, 10
1337, 10
1338, 10
1339, 10
1340, 12
1341, 12
1342, 13
1343, 14
1344, 15
1345, 16
1346, 17
1347, 18
1348, 19
1349, 20
1350, 10
1351, 10
1352, 10
1353, 10
1354, 10
1355, 10
1356, 10
1357, 10
1358, 10
1359, 10
1360, 10
1361, 10
1362, 10
1363, 10
1364, 11
1365, 13
1366, 13
1367, 14
1368, 15
1369, 16
1370, 17
1371, 18
1372, 19
1373, 20
1374, 21
1375, 11
1376, 11
1377, 11
1378, 11
1379, 12
1380, 11
1381, 11
1382, 11
1383, 11
1384, 12
1385, 11
1386, 11
1387, 11
1388, 11
1389, 13
1390, 14
1391, 14
1392, 15
1393, 16
1394, 17
1395, 18
1396, 19
1397, 20
1398, 21
1399, 22
1400, 11
1401, 11
1402, 11
1403, 11
1404, 12
1405, 11
1406, 11
1407, 11
1408, 11
1409, 12
1410, 11
1411, 11
1412, 11
1413, 11
1414, 13
1415, 14
1416, 14
1417, 15
1418, 16
1419, 17
1420, 18
1421, 19
1422, 20
1423, 21
1424, 22
1425, 11
1426, 11
1427, 11
1428, 11
1429, 12
1430, 11
1431, 11
1432, 11
1433, 11
1434, 12
1435, 11
1436, 11
1437, 11
1438, 11
1439, 13
1440, 14
1441, 14
1442, 15
1443, 16
1444, 17
1445, 18
1446, 19
1447, 20
1448, 21
1449, 22
1450, 11
1451, 11
1452, 11
1453, 11
1454, 12
1455, 11
1456, 11
1457, 11
1458, 11
1459, 12
1460, 11
1461, 11
1462, 11
1463, 11
1464, 13
1465, 14
1466, 14
1467, 15
1468, 16
1469, 17
1470, 18
1471, 19
1472, 20
1473, 21
1474, 22
1475, 11
1476, 11
1477, 11
1478, 11
1479, 12
1480, 11
1481, 11
1482, 11
1483, 11
1484, 12
1485, 11
1486, 11
1487, 11
1488, 12
1489, 14
1490, 15
1491, 15
1492, 16
1493, 17
1494, 18
1495, 19
1496, 20
1497, 21
1498, 22
1499, 23
1500, 12
1501, 12
1502, 12
1503, 13
1504, 14
1505, 12
1506, 12
1507, 12
1508, 13
1509, 14
1510, 12
1511, 12
1512, 12
1513, 14
1514, 15
1515, 16
1516, 16
1517, 17
1518, 18
1519, 19
1520, 20
1521, 21
1522, 22
1523, 23
1524, 24
1525, 12
1526, 12
1527, 12
1528, 13
1529, 14
1530, 12
1531, 12
1532, 12
1533, 13
1534, 14
1535, 12
1536, 12
1537, 12
1538, 14
1539, 15
1540, 16
1541, 16
1542, 17
1543, 18
1544, 19
1545, 20
1546, 21
1547, 22
1548, 23
1549, 24
1550, 12
1551, 12
1552, 12
1553, 13
1554, 14
1555, 12
1556, 12
1557, 12
1558, 13
1559, 14
1560, 12
1561, 12
1562, 12
1563, 14
1564, 15
1565, 16
1566, 16
1567, 17
1568, 18
1569, 19
1570, 20
1571, 21
1572, 22
1573, 23
1574, 24
1575, 12
1576, 12
1577, 12
1578, 13
1579, 14
1580, 12
1581, 12
1582, 12
1583, 13
1584, 14
1585, 12
1586, 12
1587, 12
1588, 14
1589, 15
1590, 16
1591, 16
1592, 17
1593, 18
1594, 19
1595, 20
1596, 21
1597, 22
1598, 23
1599, 24
1600, 12
1601, 12
1602, 12
1603, 13
1604, 14
1605, 12
1606, 12
1607, 12
1608, 13
1609, 14
1610, 12
1611, 12
1612, 13
1613, 15
1614, 16
1615, 17
1616, 17
1617, 18
1618, 19
1619, 20
1620, 21
1621, 22
1622, 23
1623, 24
1624, 25
1625, 13
1626, 13
1627, 14
1628, 15
1629, 16
1630, 13
1631, 13
1632, 14
1633, 15
1634, 16
1635, 13
1636, 13
1637, 15
1638, 16
1639, 17
1640, 18
1641, 18
1642, 19
1643, 20
1644, 21
1645, 22
1646, 23
1647, 24
1648, 25
1649, 26
1650, 13
1651, 13
1652, 14
1653, 15
1654, 16
1655, 13
1656, 13
1657, 14
1658, 15
1659, 16
1660, 13
1661, 13
1662, 15
1663, 16
1664, 17
1665, 18
1666, 18
1667, 19
1668, 20
1669, 21
1670, 22
1671, 23
1672, 24
1673, 25
1674, 26
1675, 13
1676, 13
1677, 14
1678, 15
1679, 16
1680, 13
1681, 13
1682, 14
1683, 15
1684, 16
1685, 13
1686, 13
1687, 15
1688, 16
1689, 17
1690, 18
1691, 18
1692, 19
1693, 20
1694, 21
1695, 22
1696, 23
1697, 24
1698, 25
1699, 26
1700, 13
1701, 13
1702, 14
1703, 15
1704, 16
1705, 13
1706, 13
1707, 14
1708, 15
1709, 16
1710, 13
1711, 13
1712, 15
1713, 16
1714, 17
1715, 18
1716, 18
1717, 19
1718, 20
1719, 21
1720, 22
1721, 23
1722, 24
1723, 25
1724, 26
1725, 13
1726, 13
1727, 14
1728, 15
1729, 16
1730, 13
1731, 13
1732, 14
1733, 15
1734, 16
1735, 13
1736, 14
1737, 16
1738, 17
1739, 18
1740, 19
1741, 19
1742, 21
1743, 22
1744, 23
1745, 24
1746, 24
1747, 26
1748, 27
1749, 28
1750, 14
1751, 15
1752, 16
1753, 17
1754, 18
1755, 14
1756, 15
1757, 16
1758, 17
1759, 18
1760, 14
1761, 15
1762, 16
1763, 17
1764, 18
1765, 19
1766, 20
1767, 21
1768, 22
1769, 23
1770, 24
1771, 25
1772, 26
1773, 27
1774, 28
1775, 14
1776, 15
1777, 16
1778, 17
1779, 18
1780, 14
1781, 15
1782, 16
1783, 17
1784, 18
1785, 14
1786, 15
1787, 16
1788, 17
1789, 18
1790, 19
1791, 20
1792, 21
1793, 22
1794, 23
1795, 24
1796, 25
1797, 26
1798, 27
1799, 28
1800, 14
1801, 15
1802, 16
1803, 17
1804, 18
1805, 14
1806, 15
1807, 16
1808, 17
1809, 18
1810, 14
1811, 15
1812, 16
1813, 17
1814, 18
1815, 19
1816, 20
1817, 21
1818, 22
1819, 23
1820, 24
1821, 25
1822, 26
1823, 27
1824, 28
1825, 14
1826, 15
1827, 16
1828, 17
1829, 18
1830, 14
1831, 15
1832, 16
1833, 17
1834, 18
1835, 14
1836, 15
1837, 16
1838, 17
1839, 18
1840, 19
1841, 20
1842, 21
1843, 22
1844, 23
1845, 24
1846, 25
1847, 26
1848, 27
1849, 28
1850, 14
1851, 15
1852, 16
1853, 17
1854, 18
1855, 14
1856, 15
1857, 16
1858, 17
1859, 18
1860, 15
1861, 16
1862, 17
1863, 18
1864, 19
1865, 20
1866, 21
1867, 22
1868, 23
1869, 24
1870, 25
1871, 26
1872, 27
1873, 28
1874, 29
1875, 15
1876, 15
1877, 15
1878, 15
1879, 15
1880, 15
1881, 15
1882, 15
1883, 15
1884, 15
1885, 17
1886, 17
1887, 18
1888, 19
1889, 20
1890, 21
1891, 22
1892, 23
1893, 24
1894, 25
1895, 26
1896, 27
1897, 28
1898, 29
1899, 30
1900, 15
1901, 15
1902, 15
1903, 15
1904, 15
1905, 15
1906, 15
1907, 15
1908, 15
1909, 15
1910, 17
1911, 17
1912, 18
1913, 19
1914, 20
1915, 21
1916, 22
1917, 23
1918, 24
1919, 25
1920, 26
1921, 27
1922, 28
1923, 29
1924, 30
1925, 15
1926, 15
1927, 15
1928, 15
1929, 15
1930, 15
1931, 15
1932, 15
1933, 15
1934, 15
1935, 17
1936, 17
1937, 18
1938, 19
1939, 20
1940, 21
1941, 22
1942, 23
1943, 24
1944, 25
1945, 26
1946, 27
1947, 28
1948, 29
1949, 30
1950, 15
1951, 15
1952, 15
1953, 15
1954, 15
1955, 15
1956, 15
1957, 15
1958, 15
1959, 15
1960, 17
1961, 17
1962, 18
1963, 19
1964, 20
1965, 21
1966, 22
1967, 23
1968, 24
1969, 25
1970, 26
1971, 27
1972, 28
1973, 29
1974, 30
1975, 15
1976, 15
1977, 15
1978, 15
1979, 15
1980, 15
1981, 15
1982, 15
1983, 15
1984, 16
1985, 18
1986, 18
1987, 19
1988, 20
1989, 21
1990, 22
1991, 23
1992, 24
1993, 25
1994, 26
1995, 27
1996, 28
1997, 29
1998, 30
1999, 31
2000, 16
2001, 16
2002, 16
2003, 16
2004, 17
2005, 16
2006, 16
2007, 16
2008, 16
2009, 18
2010, 19
2011, 19
2012, 20
2013, 21
2014, 22
2015, 23
2016, 24
2017, 25
2018, 26
2019, 27
2020, 28
2021, 29
2022, 30
2023, 31
2024, 32
2025, 16
2026, 16
2027, 16
2028, 16
2029, 17
2030, 16
2031, 16
2032, 16
2033, 16
2034, 18
2035, 19
2036, 19
2037, 20
2038, 21
2039, 22
2040, 23
2041, 24
2042, 25
2043, 26
2044, 27
2045, 28
2046, 29
2047, 30
2048, 31
2049, 32
2050, 16
2051, 16
2052, 16
2053, 16
2054, 17
2055, 16
2056, 16
2057, 16
2058, 16
2059, 18
2060, 19
2061, 19
2062, 20
2063, 21
2064, 22
2065, 23
2066, 24
2067, 25
2068, 26
2069, 27
2070, 28
2071, 29
2072, 30
2073, 31
2074, 32
2075, 16
2076, 16
2077, 16
2078, 16
2079, 17
2080, 16
2081, 16
2082, 16
2083, 16
2084, 18
2085, 19
2086, 19
2087, 20
2088, 21
2089, 22
2090, 23
2091, 24
2092, 25
2093, 26
2094, 27
2095, 28
2096, 29
2097, 30
2098, 31
2099, 32
2100, 16
2101, 16
2102, 16
2103, 16
2104, 17
2105, 16
2106, 16
2107, 16
2108, 17
2109, 19
2110, 20
2111, 20
2112, 21
2113, 22
2114, 23
2115, 24
2116, 25
2117, 26
2118, 27
2119, 28
2120, 29
2121, 30
2122, 31
2123, 32
2124, 33
2125, 17
2126, 17
2127, 17
2128, 18
2129, 19
2130, 17
2131, 17
2132, 17
2133, 19
2134, 20
2135, 21
2136, 21
2137, 22
2138, 23
2139, 24
2140, 25
2141, 26
2142, 27
2143, 28
2144, 29
2145, 30
2146, 31
2147, 32
2148, 33
2149, 34
2150, 17
2151, 17
2152, 17
2153, 18
2154, 19
2155, 17
2156, 17
2157, 17
2158, 19
2159, 20
2160, 21
2161, 21
2162, 22
2163, 23
2164, 24
2165, 25
2166, 26
2167, 27
2168, 28
2169, 29
2170, 30
2171, 31
2172, 32
2173, 33
2174, 34
2175, 17
2176, 17
2177, 17
2178, 18
2179, 19
2180, 17
2181, 17
2182, 17
2183, 19
2184, 20
2185, 21
2186, 21
2187, 22
2188, 23
2189, 24
2190, 25
2191, 26
2192, 27
2193, 28
2194, 29
2195, 30
2196, 31
2197, 32
2198, 33
2199, 34
2200, 17
2201, 17
2202, 17
2203, 18
2204, 19
2205, 17
2206, 17
2207, 17
2208, 19
2209, 20
2210, 21
2211, 21
2212, 22
2213, 23
2214, 24
2215, 25
2216, 26
2217, 27
2218, 28
2219, 29
2220, 30
2221, 31
2222, 32
2223, 33
2224, 34
2225, 17
2226, 17
2227, 17
2228, 18
2229, 19
2230, 17
2231, 17
2232, 18
2233, 20
2234, 21
2235, 22
2236, 22
2237, 23
2238, 24
2239, 25
2240, 26
2241, 27
2242, 28
2243, 29
2244, 30
2245, 31
2246, 32
2247, 33
2248, 34
2249, 35
2250, 18
2251, 18
2252, 19
2253, 20
2254, 21
2255, 18
2256, 18
2257, 20
2258, 21
2259, 22
2260, 23
2261, 23
2262, 24
2263, 25
2264, 26
2265, 27
2266, 28
2267, 29
2268, 30
2269, 31
2270, 32
2271, 33
2272, 34
2273, 35
2274, 36
2275, 18
2276, 18
2277, 19
2278, 20
2279, 21
2280, 18
2281, 18
2282, 20
2283, 21
2284, 22
2285, 23
2286, 23
2287, 24
2288, 25
2289, 26
2290, 27
2291, 28
2292, 29
2293, 30
2294, 31
2295, 32
2296, 33
2297, 34
2298, 35
2299, 36
2300, 18
2301, 18
2302, 19
2303, 20
2304, 21
2305, 18
2306, 18
2307, 20
2308, 21
2309, 22
2310, 23
2311, 23
2312, 24
2313, 25
2314, 26
2315, 27
2316, 28
2317, 29
2318, 30
2319, 31
2320, 32
2321, 33
2322, 34
2323, 35
2324, 36
2325, 18
2326, 18
2327, 19
2328, 20
2329, 21
2330, 18
2331, 18
2332, 20
2333, 21
2334, 22
2335, 23
2336, 23
2337, 24
2338, 25
2339, 26
2340, 27
2341, 28
2342, 29
2343, 30
2344, 31
2345, 32
2346, 33
2347, 34
2348, 35
2349, 36
2350, 18
2351, 18
2352, 19
2353, 20
2354, 21
2355, 18
2356, 19
2357, 21
2358, 22
2359, 23
2360, 24
2361, 24
2362, 26
2363, 27
2364, 28
2365, 29
2366, 29
2367, 31
2368, 32
2369, 33
2370, 34
2371, 34
2372, 36
2373, 37
2374, 38
2375, 19
2376, 20
2377, 21
2378, 22
2379, 23
2380, 19
2381, 20
2382, 21
2383, 22
2384, 23
2385, 24
2386, 25
2387, 26
2388, 27
2389, 28
2390, 29
2391, 30
2392, 31
2393, 32
2394, 33
2395, 34
2396, 35
2397, 36
2398, 37
2399, 38
2400, 19
2401, 20
2402, 21
2403, 22
2404, 23
2405, 19
2406, 20
2407, 21
2408, 22
2409, 23
2410, 24
2411, 25
2412, 26
2413, 27
2414, 28
2415, 29
2416, 30
2417, 31
2418, 32
2419, 33
2420, 34
2421, 35
2422, 36
2423, 37
2424, 38
2425, 19
2426, 20
2427, 21
2428, 22
2429, 23
2430, 19
2431, 20
2432, 21
2433, 22
2434, 23
2435, 24
2436, 25
2437, 26
2438, 27
2439, 28
2440, 29
2441, 30
2442, 31
2443, 32
2444, 33
2445, 34
2446, 35
2447, 36
2448, 37
2449, 38
2450, 19
2451, 20
2452, 21
2453, 22
2454, 23
2455, 19
2456, 20
2457, 21
2458, 22
2459, 23
2460, 24
2461, 25
2462, 26
2463, 27
2464, 28
2465, 29
2466, 30
2467, 31
2468, 32
2469, 33
2470, 34
2471, 35
2472, 36
2473, 37
2474, 38
2475, 19
2476, 20
2477, 21
2478, 22
2479, 23
2480, 20
2481, 21
2482, 22
2483, 23
2484, 24
2485, 25
2486, 26
2487, 27
2488, 28
2489, 29
2490, 30
2491, 31
2492, 32
2493, 33
2494, 34
2495, 35
2496, 36
2497, 37
